"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
"6634",30,"services","married","high.school","no","yes","yes","cellular","may","mon",296,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6635",30,"technician","single","basic.9y","no","yes","no","cellular","may","mon",112,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6636",36,"services","married","university.degree","no","yes","no","cellular","may","mon",97,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6637",52,"admin.","single","basic.4y","no","no","no","cellular","may","mon",776,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6638",32,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",146,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6639",36,"admin.","married","high.school","no","yes","yes","cellular","may","mon",142,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6640",28,"blue-collar","single","professional.course","no","yes","no","cellular","may","mon",333,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6641",36,"entrepreneur","married","high.school","no","yes","yes","cellular","may","mon",102,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6642",55,"management","married","university.degree","no","yes","no","cellular","may","mon",126,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6643",35,"blue-collar","married","basic.4y","no","no","no","cellular","may","mon",127,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6644",26,"blue-collar","single","high.school","unknown","no","no","cellular","may","mon",314,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6645",44,"admin.","married","high.school","no","yes","no","cellular","may","mon",246,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6646",27,"services","married","basic.9y","no","yes","no","cellular","may","mon",220,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6647",32,"blue-collar","married","basic.4y","no","no","no","cellular","may","mon",299,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6648",43,"blue-collar","married","basic.9y","no","yes","no","cellular","may","mon",247,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6649",37,"entrepreneur","married","basic.9y","no","yes","no","cellular","may","mon",195,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6650",30,"services","married","high.school","no","no","no","cellular","may","mon",286,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6651",46,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","mon",386,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6652",36,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",127,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6653",54,"management","married","high.school","unknown","no","no","cellular","may","mon",194,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6654",35,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",70,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6655",47,"blue-collar","married","basic.4y","unknown","no","no","cellular","may","mon",1001,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6656",34,"blue-collar","single","university.degree","unknown","yes","no","cellular","may","mon",498,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6657",33,"services","single","high.school","no","no","yes","cellular","may","mon",171,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6658",29,"entrepreneur","married","basic.4y","unknown","no","no","telephone","may","mon",567,3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6659",36,"technician","married","university.degree","no","yes","no","cellular","may","mon",219,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6660",35,"admin.","divorced","high.school","no","yes","yes","telephone","may","mon",82,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6661",23,"services","single","basic.9y","unknown","yes","no","cellular","may","mon",350,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6662",53,"blue-collar","married","basic.4y","unknown","unknown","unknown","cellular","may","mon",63,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1
"6663",46,"services","divorced","high.school","no","no","no","cellular","may","mon",222,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6664",43,"self-employed","single","university.degree","no","yes","no","cellular","may","mon",445,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6665",41,"entrepreneur","married","basic.9y","no","no","yes","cellular","may","mon",285,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
"6666",28,"services","single","high.school","no","unknown","unknown","cellular","may","tue",48,3,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6667",32,"technician","married","university.degree","no","no","no","cellular","may","tue",164,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6668",27,"blue-collar","single","high.school","no","no","no","cellular","may","tue",81,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6669",28,"student","single","university.degree","unknown","yes","no","cellular","may","tue",116,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6670",30,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",167,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6671",27,"services","married","high.school","no","yes","yes","cellular","may","tue",15,8,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6672",26,"services","single","university.degree","no","yes","no","cellular","may","tue",25,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6673",30,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",52,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6674",41,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",217,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6675",27,"housemaid","single","university.degree","no","yes","no","cellular","may","tue",9,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6676",29,"admin.","married","high.school","no","no","no","cellular","may","tue",315,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6677",43,"blue-collar","married","unknown","no","yes","no","cellular","may","tue",128,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6678",50,"unknown","married","basic.4y","unknown","no","yes","cellular","may","tue",77,4,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6679",43,"blue-collar","married","unknown","no","yes","no","cellular","may","tue",756,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6680",35,"admin.","married","high.school","no","yes","no","cellular","may","tue",12,6,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6681",32,"management","single","professional.course","no","no","no","cellular","may","tue",365,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6682",43,"blue-collar","married","unknown","no","no","yes","telephone","may","tue",11,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6683",34,"admin.","married","high.school","no","yes","no","cellular","may","tue",109,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6684",33,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","tue",341,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6685",38,"services","single","basic.9y","no","no","no","cellular","may","tue",114,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6686",33,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",150,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6687",42,"blue-collar","married","basic.6y","no","no","yes","cellular","may","tue",431,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6688",34,"technician","single","university.degree","no","no","no","cellular","may","tue",882,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6689",27,"blue-collar","married","basic.4y","no","yes","no","cellular","may","tue",259,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6690",35,"blue-collar","married","high.school","no","yes","no","cellular","may","tue",25,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6691",43,"services","married","basic.6y","no","unknown","unknown","cellular","may","tue",142,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6692",48,"blue-collar","single","basic.4y","no","yes","no","cellular","may","tue",1203,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6693",27,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",631,1,11,1,"success",-1.8,92.893,-46.2,1.291,5099.1
"6694",26,"admin.","single","university.degree","no","yes","no","cellular","may","tue",104,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6695",41,"housemaid","married","basic.4y","no","no","no","cellular","may","tue",66,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6696",30,"admin.","married","university.degree","no","yes","no","cellular","may","tue",358,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6697",46,"entrepreneur","married","high.school","no","no","no","cellular","may","tue",366,1,6,1,"success",-1.8,92.893,-46.2,1.291,5099.1
"6698",43,"admin.","single","university.degree","no","yes","yes","cellular","may","tue",23,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6699",38,"entrepreneur","married","unknown","unknown","yes","no","cellular","may","tue",145,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6700",58,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","tue",451,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6701",36,"entrepreneur","single","university.degree","no","no","no","cellular","may","tue",612,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6702",59,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","tue",242,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6703",24,"student","single","basic.4y","no","yes","no","cellular","may","tue",137,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6704",34,"admin.","married","high.school","no","yes","yes","cellular","may","tue",179,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6705",45,"admin.","married","university.degree","no","yes","yes","cellular","may","tue",826,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6706",54,"management","divorced","professional.course","no","yes","no","cellular","may","tue",121,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6707",42,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",360,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6708",26,"services","married","basic.9y","no","no","no","telephone","may","tue",43,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6709",33,"self-employed","single","high.school","no","yes","no","cellular","may","tue",337,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6710",31,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",365,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6711",38,"technician","married","professional.course","no","no","no","cellular","may","tue",37,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6712",33,"blue-collar","married","high.school","unknown","no","no","cellular","may","tue",272,5,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6713",32,"services","single","university.degree","no","yes","no","cellular","may","tue",79,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6714",43,"technician","married","university.degree","unknown","unknown","unknown","cellular","may","tue",426,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6715",28,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",189,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6716",42,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","tue",315,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6717",31,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",97,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6718",28,"blue-collar","married","basic.4y","no","no","yes","cellular","may","tue",337,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6719",37,"admin.","divorced","university.degree","no","yes","no","cellular","may","tue",918,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6720",41,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","tue",225,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6721",27,"services","married","high.school","no","no","yes","cellular","may","tue",416,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6722",39,"technician","single","professional.course","no","yes","no","telephone","may","tue",25,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6723",39,"technician","single","professional.course","no","no","no","cellular","may","tue",251,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6724",39,"technician","married","high.school","no","yes","no","cellular","may","tue",451,4,3,1,"success",-1.8,92.893,-46.2,1.291,5099.1
"6725",29,"admin.","married","university.degree","no","no","yes","telephone","may","tue",232,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6726",37,"admin.","married","high.school","no","yes","no","cellular","may","tue",7,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6727",38,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",161,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6728",33,"housemaid","married","basic.9y","no","yes","no","cellular","may","tue",61,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6729",36,"blue-collar","married","high.school","no","no","no","cellular","may","tue",87,4,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6730",33,"services","married","basic.9y","no","no","yes","cellular","may","tue",277,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6731",48,"management","married","basic.9y","no","yes","no","cellular","may","tue",725,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6732",35,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","tue",136,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6733",42,"blue-collar","single","basic.6y","no","no","no","cellular","may","tue",482,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6734",29,"blue-collar","single","basic.9y","no","yes","no","cellular","may","tue",396,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6735",42,"blue-collar","married","basic.4y","no","yes","no","cellular","may","tue",439,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6736",36,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",395,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6737",55,"admin.","married","high.school","unknown","yes","no","cellular","may","tue",232,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6738",32,"technician","single","university.degree","no","yes","no","cellular","may","tue",211,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6739",37,"technician","single","university.degree","no","no","yes","cellular","may","tue",246,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6740",33,"services","married","basic.9y","no","no","no","cellular","may","tue",584,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6741",41,"blue-collar","married","basic.6y","no","yes","yes","telephone","may","tue",207,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6742",35,"technician","single","university.degree","no","no","no","cellular","may","tue",183,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6743",34,"admin.","single","university.degree","no","no","no","cellular","may","tue",146,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6744",31,"blue-collar","single","basic.9y","no","unknown","unknown","cellular","may","tue",88,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6745",29,"services","married","high.school","no","yes","yes","cellular","may","tue",380,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6746",32,"technician","single","high.school","no","yes","no","cellular","may","tue",1531,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6747",27,"technician","single","professional.course","no","no","no","cellular","may","tue",209,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6748",41,"blue-collar","married","basic.6y","unknown","no","yes","cellular","may","tue",178,3,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6749",31,"services","single","high.school","no","no","yes","cellular","may","tue",450,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6750",29,"technician","single","university.degree","no","yes","yes","cellular","may","tue",485,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6751",48,"admin.","divorced","university.degree","no","no","no","cellular","may","tue",53,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6752",35,"admin.","single","basic.9y","no","yes","no","cellular","may","tue",301,3,9,1,"success",-1.8,92.893,-46.2,1.291,5099.1
"6753",29,"admin.","married","high.school","no","no","no","cellular","may","tue",278,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6754",32,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","tue",548,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6755",32,"management","single","university.degree","no","yes","no","cellular","may","tue",1710,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6756",53,"technician","married","professional.course","no","no","no","cellular","may","tue",350,5,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6757",39,"admin.","married","university.degree","no","no","no","cellular","may","tue",614,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6758",42,"services","married","basic.6y","no","no","no","cellular","may","tue",474,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6759",32,"services","married","high.school","no","no","no","cellular","may","tue",863,4,1,2,"success",-1.8,92.893,-46.2,1.291,5099.1
"6760",33,"blue-collar","single","basic.4y","no","yes","no","cellular","may","tue",266,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6761",32,"technician","single","university.degree","no","yes","yes","cellular","may","tue",181,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6762",28,"services","single","high.school","no","yes","no","cellular","may","tue",178,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6763",28,"student","single","university.degree","unknown","no","no","cellular","may","tue",135,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6764",32,"entrepreneur","married","high.school","no","yes","no","cellular","may","tue",325,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6765",32,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",463,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6766",31,"services","single","high.school","no","yes","no","cellular","may","tue",398,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6767",35,"services","divorced","high.school","no","yes","no","cellular","may","tue",211,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6768",27,"management","married","university.degree","no","yes","no","telephone","may","tue",345,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6769",47,"blue-collar","divorced","basic.4y","unknown","no","no","cellular","may","tue",178,3,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6770",32,"admin.","single","university.degree","no","yes","no","cellular","may","tue",206,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6771",54,"blue-collar","married","basic.4y","no","no","no","telephone","may","tue",206,6,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6772",35,"admin.","single","high.school","no","no","no","telephone","may","tue",339,4,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6773",28,"blue-collar","married","high.school","no","unknown","unknown","cellular","may","tue",135,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6774",29,"technician","single","professional.course","no","no","no","telephone","may","tue",125,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6775",37,"services","divorced","basic.6y","no","no","no","telephone","may","tue",175,5,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
"6776",38,"admin.","divorced","university.degree","no","no","no","cellular","may","tue",225,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6777",49,"blue-collar","married","high.school","no","yes","no","cellular","may","tue",177,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6778",34,"blue-collar","married","basic.9y","no","yes","no","cellular","may","tue",264,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6779",33,"blue-collar","married","basic.9y","no","yes","no","telephone","may","tue",220,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6780",43,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",150,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
"6781",33,"blue-collar","married","basic.4y","no","no","yes","cellular","may","wed",496,2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6782",26,"student","single","high.school","no","no","no","telephone","may","wed",29,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6783",27,"admin.","single","high.school","no","yes","yes","cellular","may","wed",46,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6784",34,"services","divorced","basic.6y","unknown","yes","no","cellular","may","wed",24,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6785",47,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","wed",5,7,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6786",32,"blue-collar","married","basic.6y","unknown","yes","no","cellular","may","wed",81,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6787",34,"services","divorced","basic.6y","unknown","unknown","unknown","cellular","may","wed",136,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6788",36,"blue-collar","divorced","basic.9y","unknown","no","no","cellular","may","wed",211,3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6789",43,"admin.","married","high.school","no","yes","no","cellular","may","wed",129,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6790",36,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","wed",38,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6791",36,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","wed",210,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6792",28,"blue-collar","single","basic.6y","no","no","no","cellular","may","wed",863,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6793",37,"admin.","divorced","university.degree","unknown","yes","no","cellular","may","wed",259,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6794",31,"blue-collar","married","basic.9y","unknown","yes","yes","cellular","may","wed",87,3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6795",35,"technician","married","professional.course","no","no","no","cellular","may","wed",44,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6796",29,"technician","single","professional.course","no","yes","no","cellular","may","wed",231,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6797",34,"admin.","married","university.degree","no","no","no","cellular","may","wed",329,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6798",48,"admin.","divorced","university.degree","no","yes","no","telephone","may","wed",51,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6799",29,"blue-collar","married","high.school","no","yes","no","cellular","may","wed",173,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6800",41,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",93,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6801",38,"admin.","married","university.degree","no","yes","yes","cellular","may","wed",134,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6802",32,"unemployed","single","university.degree","no","yes","no","cellular","may","wed",51,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6803",53,"services","married","high.school","no","yes","no","telephone","may","wed",9,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6804",51,"admin.","divorced","basic.9y","no","yes","no","cellular","may","wed",113,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6805",53,"management","married","university.degree","no","yes","no","cellular","may","wed",17,13,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6806",42,"blue-collar","divorced","basic.6y","no","no","no","cellular","may","wed",323,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6807",33,"admin.","single","university.degree","no","no","no","cellular","may","wed",6,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6808",35,"blue-collar","married","basic.6y","no","no","no","cellular","may","wed",96,2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6809",38,"blue-collar","married","basic.6y","unknown","yes","no","cellular","may","wed",272,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6810",57,"services","married","high.school","unknown","no","no","cellular","may","wed",88,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6811",43,"management","married","university.degree","no","yes","no","cellular","may","wed",12,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6812",37,"services","single","basic.6y","no","yes","no","cellular","may","wed",93,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6813",41,"services","married","high.school","no","yes","no","cellular","may","wed",67,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6814",29,"admin.","married","university.degree","no","no","no","cellular","may","wed",128,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6815",24,"services","single","high.school","no","no","no","cellular","may","wed",46,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6816",33,"services","married","high.school","no","yes","no","cellular","may","wed",1512,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6817",31,"self-employed","married","basic.9y","no","no","no","cellular","may","wed",315,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6818",39,"blue-collar","married","basic.4y","no","no","no","cellular","may","wed",44,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6819",59,"admin.","divorced","high.school","no","unknown","unknown","telephone","may","wed",157,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6820",36,"admin.","married","university.degree","no","yes","no","cellular","may","wed",7,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6821",58,"retired","married","basic.4y","unknown","yes","no","cellular","may","wed",205,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6822",37,"technician","divorced","professional.course","no","no","no","cellular","may","wed",109,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
"6823",36,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","wed",951,3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6824",29,"blue-collar","single","basic.9y","no","yes","no","cellular","may","wed",528,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6825",51,"blue-collar","divorced","basic.9y","no","yes","no","cellular","may","wed",314,4,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
"6826",31,"admin.","single","basic.9y","no","no","no","telephone","may","wed",80,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
